"id","game_id","timestamp","player_count","on_sale","discount_percent","original_price","final_price","estimated_owners","id","name"
"277","250900","1744693352","14940","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"278","3164500","1744693353","162898","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"279","1174180","1744693354","29412","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"280","2495100","1744693354","1084","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"281","1245620","1744693355","26965","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"282","1151340","1744693355","5968","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"283","2933620","1744693356","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"284","1144200","1744693356","5638","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"285","1449850","1744693357","18016","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"286","281990","1744693357","9896","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"287","2379780","1744693358","15654","true","10","1499","1349","2,000,000 .. 5,000,000","2379780","Balatro"
"288","39210","1744693358","16901","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"289","730","1744696897","712242","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"290","570","1744696898","277383","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"291","440","1744696898","38231","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"292","578080","1744696899","239183","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"293","1172470","1744696899","80404","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"294","2767030","1744696900","134101","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"295","3240220","1744696900","32266","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"296","250900","1744696901","12601","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"297","3164500","1744696901","133543","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"298","1174180","1744696902","27241","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"299","2495100","1744696902","891","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"300","1245620","1744696902","23836","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"301","1151340","1744696903","5409","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"302","2933620","1744696903","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"303","1144200","1744696904","4799","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"304","1449850","1744696904","15777","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"305","281990","1744696905","9172","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"306","2379780","1744696905","13472","true","10","1499","1349","2,000,000 .. 5,000,000","2379780","Balatro"
"307","39210","1744696906","14409","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"308","730","1744700514","746472","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"309","570","1744700514","291296","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"310","440","1744700515","37176","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"311","578080","1744700515","273937","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"312","1172470","1744700516","82599","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"313","2767030","1744700516","106412","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"314","3240220","1744700516","32354","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"315","250900","1744700517","12213","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"316","3164500","1744700517","113319","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"317","1174180","1744700518","26960","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"318","2495100","1744700519","1105","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"319","1245620","1744700519","22473","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"320","1151340","1744700519","5034","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"321","2933620","1744700520","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"322","1144200","1744700520","4257","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"323","1449850","1744700521","15128","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"324","281990","1744700522","8964","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"325","2379780","1744700522","12399","true","10","1499","1349","2,000,000 .. 5,000,000","2379780","Balatro"
"326","39210","1744700523","12753","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"327","730","1744704052","811953","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"328","570","1744704053","303023","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"329","440","1744704053","36107","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"330","578080","1744704053","303943","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"331","1172470","1744704054","86641","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"332","2767030","1744704054","87238","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"333","3240220","1744704055","34745","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"334","250900","1744704055","13003","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"335","3164500","1744704056","102243","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"336","1174180","1744704057","28610","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"337","2495100","1744704057","1030","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"338","1245620","1744704057","23371","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"339","1151340","1744704058","4991","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"340","2933620","1744704058","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"341","1144200","1744704059","4074","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"342","1449850","1744704059","12930","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"343","281990","1744704059","9197","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"344","2379780","1744704060","11737","true","10","1499","1349","2,000,000 .. 5,000,000","2379780","Balatro"
"345","39210","1744704060","12492","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"346","730","1744707744","916207","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"347","570","1744707744","320588","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"348","440","1744707745","36873","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"349","578080","1744707746","313683","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"350","1172470","1744707746","91136","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"351","2767030","1744707747","79472","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"352","3240220","1744707747","38391","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"353","250900","1744707748","14605","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"354","3164500","1744707748","99799","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"355","1174180","1744707749","31535","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"356","2495100","1744707749","981","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"357","1245620","1744707750","25718","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"358","1151340","1744707751","5040","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"359","2933620","1744707751","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"360","1144200","1744707752","4426","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"361","1449850","1744707752","16562","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"362","281990","1744707753","9880","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"363","2379780","1744707753","12148","true","10","1499","1349","2,000,000 .. 5,000,000","2379780","Balatro"
"364","39210","1744707754","12790","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"365","730","1744711204","945243","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"366","570","1744711205","339695","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"367","440","1744711206","36746","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"368","578080","1744711206","308102","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"369","1172470","1744711207","92746","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"370","2767030","1744711207","85067","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"371","3240220","1744711207","40722","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"372","250900","1744711208","15980","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"373","3164500","1744711208","103114","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"374","1174180","1744711208","33913","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"375","2495100","1744711209","941","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"376","1245620","1744711209","27419","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"377","1151340","1744711210","5243","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"378","2933620","1744711210","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"379","1144200","1744711210","4834","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"380","1449850","1744711211","18994","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"381","281990","1744711211","10485","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"382","2379780","1744711212","12251","true","10","1499","1349","2,000,000 .. 5,000,000","2379780","Balatro"
"383","39210","1744711212","12987","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"384","730","1744714872","1009135","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"385","570","1744714872","376760","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"386","440","1744714873","38658","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"387","578080","1744714873","362522","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"388","1172470","1744714873","100802","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"389","2767030","1744714874","86355","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"390","3240220","1744714874","44305","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"391","250900","1744714875","18044","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"392","3164500","1744714875","109098","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"393","1174180","1744714875","37023","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"394","2495100","1744714876","1009","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"395","1245620","1744714877","29780","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"396","1151340","1744714877","5646","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"397","2933620","1744714877","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"398","1144200","1744714878","5325","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"399","1449850","1744714878","21832","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"400","281990","1744714879","11230","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"401","2379780","1744714879","13096","true","10","1499","1349","2,000,000 .. 5,000,000","2379780","Balatro"
"402","39210","1744714880","13623","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"403","730","1744718556","1176390","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"404","570","1744718556","427389","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"405","440","1744718557","40299","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"406","578080","1744718557","510031","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"407","1172470","1744718558","123625","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"408","2767030","1744718558","93076","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"409","3240220","1744718559","51640","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"410","250900","1744718559","20177","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"411","3164500","1744718560","117011","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"412","1174180","1744718560","42295","true","75","5999","1499","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"413","2495100","1744718561","1062","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"414","1245620","1744718561","34720","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
